#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
        94   -4.6352047861e+01    2.1495602666e+03   -7.9594623900e+01    3.3242576040e+01   -1.2212807813e+01   -5.1102678377e+01   -2.0728388727e+01    4.4492510162e+00   -1.1951501838e+01    2.0000000000e+01    5.4557192496e-02    8.2083333333e-01
        95   -4.6346033278e+01    2.1493447728e+03   -8.0676956693e+01    3.4330923416e+01   -1.0953023562e+01   -5.1102678377e+01   -2.7245983777e+01    8.6247290225e+00   -1.0704200537e+01    2.0000000000e+01    3.2572670003e-02    7.9947916667e-01
        96   -4.5918834001e+01    2.1092619594e+03   -7.9704439870e+01    3.3785605869e+01   -1.1631475797e+01   -5.1102678377e+01   -2.1966901010e+01    4.9966153132e+00   -1.1296510789e+01    2.0000000000e+01    4.3564243497e-02    8.0156250000e-01
        97   -4.5753908673e+01    2.0941813099e+03   -8.0005470445e+01    3.4251561772e+01   -1.0361699157e+01   -5.1102678377e+01   -2.4076890159e+01    5.5357972485e+00   -1.0073811084e+01    2.0000000000e+01    4.1095217501e-02    8.0156250000e-01
        98   -4.5770908745e+01    2.0955257183e+03   -7.7646837157e+01    3.1875928412e+01   -1.1914105437e+01   -5.1102678377e+01   -1.9320530128e+01    4.6904767843e+00   -1.1530312615e+01    2.0000000000e+01    4.0111411996e-02    8.0781250000e-01
        99   -4.5943954896e+01    2.1115220572e+03   -7.8614527002e+01    3.2670572106e+01   -1.2060123495e+01   -5.1102678377e+01   -2.1541229757e+01    6.0895046262e+00   -1.1830690017e+01    2.0000000000e+01    3.9183891502e-02    8.0104166667e-01
       100   -4.5624959226e+01    2.0823478870e+03   -7.9245026958e+01    3.3620067731e+01   -1.0218314744e+01   -5.1102678377e+01   -2.2514396703e+01    4.5903628664e+00   -9.9170231850e+00    2.0000000000e+01    4.2630443997e-02    8.0052083333e-01
       101   -4.5957762449e+01    2.1132215425e+03   -8.1019614571e+01    3.5061852122e+01   -1.2044321606e+01   -5.1102678377e+01   -2.4662633286e+01    6.7900186974e+00   -1.1737343886e+01    2.0000000000e+01    3.0127109494e-02    8.1979166667e-01
       102   -4.6004910797e+01    2.1178294713e+03   -8.0741441412e+01    3.4736530615e+01   -1.1568762862e+01   -5.1102678377e+01   -2.2128455722e+01    4.0584555484e+00   -1.1244328730e+01    2.0000000000e+01    2.5750478504e-02    8.1770833333e-01
       103   -4.5859271162e+01    2.1045483598e+03   -7.8248661768e+01    3.2389390606e+01   -1.1606949973e+01   -5.1102678377e+01   -2.0402592356e+01    4.8635589376e+00   -1.1302433418e+01    2.0000000000e+01    3.0582984000e-02    8.1145833333e-01
       104   -4.5738392095e+01    2.0939165991e+03   -8.0690047585e+01    3.4951655490e+01   -1.0946507622e+01   -5.1102678377e+01   -2.5391889939e+01    6.7510283528e+00   -1.0723641001e+01    2.0000000000e+01    3.4254812497e-02    8.0781250000e-01
