#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
        84   -4.5325626804e+01    2.0553385294e+03   -8.1283437292e+01    3.5957810488e+01   -1.1205737939e+01   -5.1102678377e+01   -2.3065968744e+01    4.0909477669e+00   -1.0963472554e+01    1.6547000000e+04    4.9928926870e+00    9.9861401939e-01
        85   -4.5332578406e+01    2.0559543629e+03   -8.1681925014e+01    3.6349346608e+01   -1.1270609014e+01   -5.1102678377e+01   -2.3643420219e+01    4.3347825945e+00   -1.1022530521e+01    1.6356000000e+04    4.9171608930e+00    9.9836685479e-01
        86   -4.5287329581e+01    2.0519075925e+03   -8.1904398301e+01    3.6617068721e+01   -1.1160479655e+01   -5.1102678377e+01   -2.3789572370e+01    4.1483321005e+00   -1.0902270437e+01    1.6356000000e+04    5.0114717863e+00    9.9842408195e-01
        87   -4.5298822052e+01    2.0530209045e+03   -8.1822780917e+01    3.6523958865e+01   -1.1139827232e+01   -5.1102678377e+01   -2.3978241181e+01    4.3979658716e+00   -1.0872969254e+01    1.6296000000e+04    4.9094871045e+00    9.9846416914e-01
        88   -4.5284665351e+01    2.0516668569e+03   -8.1629174866e+01    3.6344509515e+01   -1.1081909715e+01   -5.1102678377e+01   -2.4177982099e+01    4.7333953241e+00   -1.0825399199e+01    1.6211000000e+04    4.8322828288e+00    9.9848416869e-01
        89   -4.5205283438e+01    2.0446379395e+03   -8.1619076613e+01    3.6413793175e+01   -1.1011296109e+01   -5.1102678377e+01   -2.4073499861e+01    4.5683977331e+00   -1.0750501146e+01    1.6238000000e+04    4.8957483755e+00    9.9836376853e-01
        90   -4.5197387671e+01    2.0441539383e+03   -8.1848733048e+01    3.6651345377e+01   -1.1106433305e+01   -5.1102678377e+01   -2.4124951407e+01    4.4853300400e+00   -1.0828294492e+01    1.6015000000e+04    4.8713018735e+00    9.9837399736e-01
        91   -4.5251789976e+01    2.0486530030e+03   -8.1311275873e+01    3.6059485897e+01   -1.1043532119e+01   -5.1102678377e+01   -2.3549436305e+01    4.3843709282e+00   -1.0760897406e+01    1.5775000000e+04    4.8427028795e+00    9.9840885075e-01
        92   -4.5236472520e+01    2.0474021197e+03   -8.1374052876e+01    3.6137580356e+01   -1.1093114794e+01   -5.1102678377e+01   -2.3553255849e+01    4.3749961435e+00   -1.0813397897e+01    1.5905000000e+04    4.8144499890e+00    9.9833053044e-01
        93   -4.5254139605e+01    2.0490511820e+03   -8.1545670449e+01    3.6291530844e+01   -1.1244325800e+01   -5.1102678377e+01   -2.3470573528e+01    4.2719072557e+00   -1.0969269139e+01    1.5524000000e+04    4.8264430155e+00    9.9832566873e-01
        94   -4.5290356787e+01    2.0522297326e+03   -8.1673749323e+01    3.6383392536e+01   -1.1097206865e+01   -5.1102678377e+01   -2.4082421912e+01    4.6085578313e+00   -1.0840653891e+01    1.5680000000e+04    4.7995048790e+00    9.9835708569e-01
