 # Generating QMCPACK input from PYSCF checkpoint file.
 # git sha1: cd196fa67a7c3213761ba0c242586d676be31d55-dirty
 # Date/Time: Sun May  5 15:40:08 2019
 # Working directory: /p/lustre2/malone14/qmcpack_workshop_2019/day1_afqmc/06-diamond_2x2x2_supercell
 # Generating Hamiltonian and wavefunction from pyscf cell object.
 # Time to reach cholesky: 5.00e-02 s
 # Each kpoint is distributed accross 1 mpi tasks.
 # Approx. total memory required: 1.91e+00 GB.
 # Generating orbital products.
 # Time to generate orbital products: 1.29e+02 s
 # Time to generate diagonal (initial residual): 1.10e+00
        iteration      max_residual        total_time         time_k3k4   time_comp_cholv         time_buff
              496  1.3307037129e-04  3.0000000000e-02  0.0000000000e+00  3.0000000000e-02  0.0000000000e+00
              497  1.3156681742e-04  5.0000000000e-02  0.0000000000e+00  4.0000000000e-02  1.0000000000e-02
              498  1.3052077947e-04  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              499  1.3029631152e-04  6.0000000000e-02  0.0000000000e+00  6.0000000000e-02  0.0000000000e+00
              500  1.3006368762e-04  4.0000000000e-02  0.0000000000e+00  3.0000000000e-02  1.0000000000e-02
              501  1.2674436512e-04  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              502  1.2451842384e-04  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              503  1.2260803038e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              504  1.2259870122e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              505  1.1919501026e-04  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              506  1.1878524879e-04  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              507  1.1762645096e-04  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              508  1.1543903891e-04  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              509  1.1510173791e-04  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              510  1.1449926470e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              511  1.1447160014e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              512  1.1397532676e-04  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              513  1.1322742514e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              514  1.1299502608e-04  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              515  1.1066052209e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              516  1.0991715685e-04  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              517  1.0957047194e-04  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              518  1.0894315779e-04  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              519  1.0798215713e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              520  1.0690428659e-04  2.0000000000e-02  0.0000000000e+00  2.0000000000e-02  0.0000000000e+00
              521  1.0649986637e-04  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              522  1.0340422888e-04  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              523  1.0036808209e-04  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              524  9.8201303626e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              525  9.8150010623e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              526  9.7462379671e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              527  9.5376742699e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              528  9.0720852346e-05  2.0000000000e-02  0.0000000000e+00  2.0000000000e-02  0.0000000000e+00
              529  8.9012242189e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              530  8.8944107900e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              531  8.8783648551e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              532  8.8441682390e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              533  8.8221310619e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              534  8.7205154832e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              535  8.6632063591e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              536  8.5162481405e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              537  8.4468873279e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              538  8.4233229812e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              539  8.0811568440e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              540  7.9234509816e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              541  7.9093741554e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              542  7.7876562304e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              543  7.6787888890e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              544  7.6601961900e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              545  7.6192342984e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              546  7.5233118499e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              547  7.4980046409e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              548  7.4032321387e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              549  7.0952624458e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              550  7.0863289755e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              551  7.0699386840e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              552  6.9736013502e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              553  6.9434567349e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              554  6.8744652001e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              555  6.8600186209e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              556  6.7374294479e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              557  6.6943564241e-05  2.0000000000e-02  0.0000000000e+00  2.0000000000e-02  0.0000000000e+00
              558  6.6375208446e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              559  6.5735766743e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              560  6.5478963534e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              561  6.5189286677e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              562  6.4749929353e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              563  6.4440722408e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              564  6.3062561955e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              565  6.2267765211e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              566  6.0567077967e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              567  6.0144615303e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              568  6.0061904558e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              569  5.9816636097e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              570  5.9158768888e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              571  5.8990160231e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              572  5.8872360453e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              573  5.8035365792e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              574  5.7961046721e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              575  5.7742782132e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              576  5.6746563671e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              577  5.6720450476e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              578  5.6340224708e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              579  5.4094981039e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              580  5.3163707216e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              581  5.3130941525e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              582  5.2850166929e-05  3.0000000000e-02  1.0000000000e-02  2.0000000000e-02  0.0000000000e+00
              583  5.2684284282e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              584  5.2231290318e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              585  5.1958608554e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              586  5.1204095597e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              587  5.0606458111e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              588  5.0240257132e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              589  4.8396253844e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              590  4.8111177390e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              591  4.7166530168e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              592  4.7032657971e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              593  4.6320607208e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              594  4.4593127235e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              595  4.4143556796e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              596  4.3911721319e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              597  4.3364133349e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              598  4.2615864903e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              599  4.2131464985e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              600  4.1818732756e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              601  4.0516899699e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              602  4.0436212999e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              603  3.8534219651e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              604  3.8072057452e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              605  3.7530314717e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              606  3.7384021350e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              607  3.7262296262e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              608  3.7205149399e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              609  3.7175501109e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              610  3.5999327567e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              611  3.5746983649e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              612  3.4648888747e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              613  3.4465937044e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              614  3.4394474575e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              615  3.4330227899e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              616  3.4006888408e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              617  3.3099561328e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              618  3.2744826507e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              619  3.2258659755e-05  2.0000000000e-02  0.0000000000e+00  2.0000000000e-02  0.0000000000e+00
              620  3.1690965248e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              621  3.1487995660e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              622  3.1262251043e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              623  3.0594325229e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              624  3.0288096650e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              625  2.9939887711e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              626  2.9585325062e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              627  2.9485208028e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              628  2.9044141925e-05  3.0000000000e-02  1.0000000000e-02  2.0000000000e-02  0.0000000000e+00
              629  2.8579811423e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              630  2.8468776130e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              631  2.8437066691e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              632  2.8366511591e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              633  2.8100402790e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              634  2.7527934256e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              635  2.6846811372e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              636  2.6159042724e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              637  2.5729756234e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              638  2.5694567485e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              639  2.5685779131e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              640  2.5334130729e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              641  2.5175674400e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              642  2.4543183808e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              643  2.4442166582e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              644  2.4318903268e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              645  2.4181383829e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              646  2.3157726015e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              647  2.2783346881e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              648  2.2575154690e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              649  2.2331500557e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              650  2.2301922600e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              651  2.1785015893e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              652  2.1651938526e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              653  2.1637491309e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              654  2.1606182758e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              655  2.1561796474e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              656  2.1526858702e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              657  2.1356655611e-05  3.0000000000e-02  1.0000000000e-02  1.0000000000e-02  1.0000000000e-02
              658  2.1213614979e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              659  2.1186180172e-05  2.0000000000e-02  0.0000000000e+00  2.0000000000e-02  0.0000000000e+00
              660  2.0887211684e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              661  2.0462542866e-05  6.0000000000e-02  0.0000000000e+00  6.0000000000e-02  0.0000000000e+00
              662  2.0379997841e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              663  1.9773420255e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              664  1.9361094676e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              665  1.9114797595e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              666  1.8956912555e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              667  1.8847030147e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              668  1.8679613230e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              669  1.8556663906e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              670  1.8555438715e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              671  1.8392348653e-05  2.0000000000e-02  0.0000000000e+00  2.0000000000e-02  0.0000000000e+00
              672  1.8258009528e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              673  1.8122100157e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              674  1.8059420423e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              675  1.8018552760e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              676  1.7694633066e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              677  1.7529773491e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              678  1.7337912013e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              679  1.7245888939e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              680  1.6989313914e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              681  1.6585433806e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              682  1.6468412197e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              683  1.6039774952e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              684  1.5973973223e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              685  1.5674808043e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              686  1.5454030542e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              687  1.5314228630e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              688  1.5073278175e-05  3.0000000000e-02  0.0000000000e+00  3.0000000000e-02  0.0000000000e+00
              689  1.4856191460e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              690  1.4390656671e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              691  1.4377691081e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              692  1.4309502755e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              693  1.4112046262e-05  6.0000000000e-02  0.0000000000e+00  6.0000000000e-02  0.0000000000e+00
              694  1.4015316267e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              695  1.3829033342e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              696  1.3501098025e-05  5.0000000000e-02  1.0000000000e-02  3.0000000000e-02  1.0000000000e-02
              697  1.3447998487e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              698  1.3400700824e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              699  1.2921958433e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              700  1.2681222083e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              701  1.2667004708e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              702  1.2609613975e-05  3.0000000000e-02  1.0000000000e-02  2.0000000000e-02  0.0000000000e+00
              703  1.2537072539e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              704  1.2344053781e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              705  1.1967137575e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              706  1.1890117961e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              707  1.1861069337e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              708  1.1610050820e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              709  1.1591707154e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              710  1.1434105504e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              711  1.1337547676e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              712  1.1316810016e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              713  1.1315587928e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              714  1.1147423127e-05  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
              715  1.1105892654e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              716  1.0966348698e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              717  1.0962383388e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              718  1.0746897899e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              719  1.0592371522e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              720  1.0477582760e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              721  1.0340877118e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              722  1.0301096406e-05  2.0000000000e-02  1.0000000000e-02  1.0000000000e-02  0.0000000000e+00
              723  1.0285773252e-05  5.0000000000e-02  1.0000000000e-02  4.0000000000e-02  0.0000000000e+00
              724  1.0162820905e-05  4.0000000000e-02  1.0000000000e-02  3.0000000000e-02  0.0000000000e+00
              725  1.0113057520e-05  2.0000000000e-02  0.0000000000e+00  2.0000000000e-02  0.0000000000e+00
              726  1.0074869004e-05  5.0000000000e-02  0.0000000000e+00  5.0000000000e-02  0.0000000000e+00
              727  1.0063135666e-05  4.0000000000e-02  0.0000000000e+00  4.0000000000e-02  0.0000000000e+00
              728  9.9983441103e-06  6.0000000000e-02  1.0000000000e-02  5.0000000000e-02  0.0000000000e+00
Ewald components = 2.62511131804051e-13, -33.8075273415067, 21.1383239417488
Ewald components = 1.35350024670892e-151, -1.08740537387457, 0.918918948338747
 # Adding ewald correction to the energy: -1.34789140e+00
 # Generating QMCPACK trial wavefunction.
 # Shape of supercell wavefunction (64,32)
 # RHF-like trial wavefunction.
 # Generating trial wavefunction for momentum: 0
 # Time to rediagonalise fock:   4.68018055e-02 s
 # Generating trial wavefunction for momentum: 1
 # Time to rediagonalise fock:   1.19924545e-04 s
 # Generating trial wavefunction for momentum: 2
 # Time to rediagonalise fock:   8.84532928e-05 s
 # Generating trial wavefunction for momentum: 3
 # Time to rediagonalise fock:   8.63075256e-05 s
 # Generating trial wavefunction for momentum: 4
 # Time to rediagonalise fock:   7.67707825e-05 s
 # Generating trial wavefunction for momentum: 5
 # Time to rediagonalise fock:   7.72476196e-05 s
 # Generating trial wavefunction for momentum: 6
 # Time to rediagonalise fock:   7.93933868e-05 s
 # Generating trial wavefunction for momentum: 7
 # Time to rediagonalise fock:   8.13007355e-05 s
 # Recomputed MO energies.
 # kpoint               e_mo
 #      0    -6.68888679e-01
 #      1    -4.13285337e-01
 #      2    -4.13285337e-01
 #      4    -4.13285337e-01
 #      7    -4.13285337e-01
 #      3    -2.62047142e-01
 #      5    -2.62047142e-01
 #      6    -2.62047142e-01
 #      3    -2.62047142e-01
 #      5    -2.62047142e-01
 #      6    -2.62047142e-01
 #      2    -2.48371143e-01
 #      1    -2.48371143e-01
 #      4    -2.48371143e-01
 #      7    -2.48371143e-01
 #      5     4.33744852e-02
 #      3     4.33744852e-02
 #      6     4.33744852e-02
 #      3     4.33744852e-02
 #      5     4.33744852e-02
 #      6     4.33744852e-02
 #      2     1.93864748e-01
 #      1     1.93864748e-01
 #      4     1.93864748e-01
 #      1     1.93864748e-01
 #      2     1.93864748e-01
 #      4     1.93864748e-01
 #      7     1.93864748e-01
 #      7     1.93864748e-01
 #      0     3.21224433e-01
 #      0     3.21224433e-01
 #      0     3.21224433e-01
