#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
        42   -4.5084057216e+01    2.0335112176e+03   -8.1892008452e+01    3.6807951236e+01   -1.0876721069e+01   -5.1102678377e+01   -2.4635343533e+01    4.7227345258e+00   -1.0580717619e+01    5.1200000000e+02    1.9181045894e-01    5.6004028320e-01
        43   -4.5161584661e+01    2.0405552114e+03   -8.1509548157e+01    3.6347963496e+01   -1.0660111967e+01   -5.1102678377e+01   -2.4769744890e+01    5.0229870769e+00   -1.0373821262e+01    5.1200000000e+02    1.9083618987e-01    5.5911865234e-01
        44   -4.5078460146e+01    2.0329927856e+03   -8.1537519733e+01    3.6459059587e+01   -1.0679522899e+01   -5.1102678377e+01   -2.4005317323e+01    4.2499988654e+00   -1.0377427279e+01    5.1200000000e+02    1.9024818719e-01    5.6118164063e-01
        45   -4.5169428874e+01    2.0418106698e+03   -8.1108623944e+01    3.5939195070e+01   -1.0656896145e+01   -5.1102678377e+01   -2.4447659257e+01    5.0986098341e+00   -1.0365360881e+01    5.1200000000e+02    1.9002773081e-01    5.6053466797e-01
        46   -4.5041034812e+01    2.0300220765e+03   -8.2158854321e+01    3.7117819510e+01   -1.0687772218e+01   -5.1102678377e+01   -2.4929733406e+01    4.5613296800e+00   -1.0385283937e+01    5.1200000000e+02    1.9112922275e-01    5.6257934570e-01
        47   -4.5145323892e+01    2.0390411231e+03   -8.1984865679e+01    3.6839541787e+01   -1.0999187393e+01   -5.1102678377e+01   -2.4436611047e+01    4.5536111364e+00   -1.0691621237e+01    5.1200000000e+02    1.8602264175e-01    5.5911254883e-01
        48   -4.5113823933e+01    2.0365544664e+03   -8.2414747849e+01    3.7300923917e+01   -1.0582384544e+01   -5.1102678377e+01   -2.4811055499e+01    4.0813705702e+00   -1.0269739132e+01    5.1200000000e+02    1.9070335531e-01    5.6066894531e-01
        49   -4.5040409833e+01    2.0296844868e+03   -8.1829863347e+01    3.6789453513e+01   -1.0844219798e+01   -5.1102678377e+01   -2.4255376201e+01    4.3724110291e+00   -1.0533201542e+01    5.1200000000e+02    1.9487501300e-01    5.5927124023e-01
        50   -4.5027334606e+01    2.0284165429e+03   -8.1885254288e+01    3.6857919681e+01   -1.0502407778e+01   -5.1102678377e+01   -2.4863713113e+01    4.5835449798e+00   -1.0181248798e+01    5.1200000000e+02    1.8772966050e-01    5.5968017578e-01
        51   -4.5108906755e+01    2.0358835763e+03   -8.2692593159e+01    3.7583686404e+01   -1.0697705827e+01   -5.1102678377e+01   -2.5159136343e+01    4.2669273884e+00   -1.0382161330e+01    5.1200000000e+02    1.9017400544e-01    5.5853271484e-01
        52   -4.5163924523e+01    2.0409874781e+03   -8.1878751920e+01    3.6714827397e+01   -1.0709850511e+01   -5.1102678377e+01   -2.4299314142e+01    4.2330911101e+00   -1.0405547646e+01    5.1200000000e+02    1.9025738437e-01    5.6347045898e-01
        53   -4.5147793391e+01    2.0393039057e+03   -8.1843459370e+01    3.6695665979e+01   -1.0667205967e+01   -5.1102678377e+01   -2.4722773465e+01    4.6491984390e+00   -1.0380289084e+01    5.1200000000e+02    1.8968494831e-01    5.6077270508e-01
        54   -4.5118706869e+01    2.0372511898e+03   -8.1437281067e+01    3.6318574198e+01   -1.0571546074e+01   -5.1102678377e+01   -2.4068010753e+01    4.3049541367e+00   -1.0257781429e+01    5.1200000000e+02    1.9308858194e-01    5.6090087891e-01
        55   -4.5162466175e+01    2.0407302186e+03   -8.1973226129e+01    3.6810759954e+01   -1.0766780581e+01   -5.1102678377e+01   -2.4568509528e+01    4.4647423569e+00   -1.0483729569e+01    5.1200000000e+02    1.8977093075e-01    5.5988159180e-01
        56   -4.5045749849e+01    2.0301597158e+03   -8.1298793270e+01    3.6253043421e+01   -1.0590613372e+01   -5.1102678377e+01   -2.4169699607e+01    4.5641980862e+00   -1.0287658130e+01    5.1200000000e+02    1.8782509343e-01    5.6112060547e-01
        57   -4.5001523486e+01    2.0261643159e+03   -8.1188254119e+01    3.6186730633e+01   -1.0699797340e+01   -5.1102678377e+01   -2.3551707442e+01    4.1659290399e+00   -1.0401006029e+01    5.1200000000e+02    1.9272547819e-01    5.6339111328e-01
        58   -4.5012886292e+01    2.0271447969e+03   -8.1043524190e+01    3.6030637898e+01   -1.0724006864e+01   -5.1102678377e+01   -2.3429498377e+01    4.2126594274e+00   -1.0386206179e+01    5.1200000000e+02    1.8823143600e-01    5.6079711914e-01
        59   -4.5036406457e+01    2.0294442392e+03   -8.2122119213e+01    3.7085712756e+01   -1.0735272873e+01   -5.1102678377e+01   -2.5054416621e+01    4.7702486571e+00   -1.0438089229e+01    5.1200000000e+02    1.9192956869e-01    5.6190795898e-01
        60   -4.5076868747e+01    2.0330103496e+03   -8.1318743227e+01    3.6241874480e+01   -1.0839630470e+01   -5.1102678377e+01   -2.4283218194e+01    4.9067838139e+00   -1.0524904252e+01    5.1200000000e+02    1.8526109294e-01    5.6043701172e-01
        61   -4.5080580913e+01    2.0334126326e+03   -8.1975936193e+01    3.6895355280e+01   -1.0849328802e+01   -5.1102678377e+01   -2.4548884698e+01    4.5249556831e+00   -1.0558232063e+01    5.1200000000e+02    1.9122441525e-01    5.6116333008e-01
        62   -4.5119097108e+01    2.0368595298e+03   -8.1098159399e+01    3.5979062291e+01   -1.0844383991e+01   -5.1102678377e+01   -2.3662826554e+01    4.5117295227e+00   -1.0532526343e+01    5.1200000000e+02    1.8960611075e-01    5.6091308594e-01
        63   -4.5111592561e+01    2.0360502116e+03   -8.2217225898e+01    3.7105633337e+01   -1.0791279858e+01   -5.1102678377e+01   -2.4735138535e+01    4.4118708720e+00   -1.0486927775e+01    5.1200000000e+02    1.9251120419e-01    5.6157836914e-01
        64   -4.5125782630e+01    2.0374211269e+03   -8.0838026545e+01    3.5712243915e+01   -1.0796860708e+01   -5.1102678377e+01   -2.3081805426e+01    4.1433179651e+00   -1.0486844997e+01    5.1200000000e+02    1.9133447675e-01    5.6289062500e-01
        65   -4.5018338006e+01    2.0278709141e+03   -8.2678501731e+01    3.7660163725e+01   -1.0667936195e+01   -5.1102678377e+01   -2.4990558875e+01    4.0826717153e+00   -1.0341416687e+01    5.1200000000e+02    1.8828286906e-01    5.6132812500e-01
        66   -4.5167423217e+01    2.0429091055e+03   -8.1384464229e+01    3.6217041012e+01   -1.0840066703e+01   -5.1102678377e+01   -2.4331724410e+01    4.8900052600e+00   -1.0547251291e+01    5.1200000000e+02    1.9078078906e-01    5.6084594727e-01
        67   -4.5056346123e+01    2.0310811958e+03   -8.1868259259e+01    3.6811913136e+01   -1.0782084265e+01   -5.1102678377e+01   -2.4614339466e+01    4.6308428482e+00   -1.0485212815e+01    5.1200000000e+02    1.8834898500e-01    5.5981445312e-01
        68   -4.5097072866e+01    2.0346901272e+03   -8.1700697884e+01    3.6603625018e+01   -1.0917751039e+01   -5.1102678377e+01   -2.4317276853e+01    4.6370083841e+00   -1.0621727920e+01    5.1200000000e+02    1.8971542931e-01    5.6055908203e-01
        69   -4.5094566045e+01    2.0345477736e+03   -8.1897505224e+01    3.6802939180e+01   -1.0666188680e+01   -5.1102678377e+01   -2.4524765024e+01    4.3961268569e+00   -1.0380123942e+01    5.1200000000e+02    1.9595363531e-01    5.6010742187e-01
        70   -4.5104592718e+01    2.0356129431e+03   -8.2347276774e+01    3.7242684057e+01   -1.0855735332e+01   -5.1102678377e+01   -2.4896016882e+01    4.5071538172e+00   -1.0565847365e+01    5.1200000000e+02    1.9334437350e-01    5.5842895508e-01
        71   -4.5097015466e+01    2.0347242376e+03   -8.2051705667e+01    3.6954690202e+01   -1.0815929131e+01   -5.1102678377e+01   -2.4589143468e+01    4.4560453086e+00   -1.0504518780e+01    5.1200000000e+02    1.9343646881e-01    5.5961303711e-01
        72   -4.5057711081e+01    2.0313865183e+03   -8.1855415445e+01    3.6797704364e+01   -1.0764524191e+01   -5.1102678377e+01   -2.4499437104e+01    4.5112242273e+00   -1.0458210028e+01    5.1200000000e+02    1.8988620125e-01    5.6192016602e-01
        73   -4.5025542618e+01    2.0282958301e+03   -8.1699794863e+01    3.6674252245e+01   -1.0633625513e+01   -5.1102678377e+01   -2.4465936774e+01    4.5024458000e+00   -1.0323985658e+01    5.1200000000e+02    1.9154754206e-01    5.6099243164e-01
        74   -4.5034568450e+01    2.0290666250e+03   -8.1279151316e+01    3.6244582866e+01   -1.0816071394e+01   -5.1102678377e+01   -2.3885607183e+01    4.5252056378e+00   -1.0534946330e+01    5.1200000000e+02    1.8620695319e-01    5.6191406250e-01
        75   -4.5148801613e+01    2.0395038880e+03   -8.1369347062e+01    3.6220545449e+01   -1.1001780293e+01   -5.1102678377e+01   -2.3793880370e+01    4.5289919774e+00   -1.0710614001e+01    5.1200000000e+02    1.8580874425e-01    5.5844116211e-01
        76   -4.5061794459e+01    2.0316184135e+03   -8.1925215806e+01    3.6863421347e+01   -1.0728724428e+01   -5.1102678377e+01   -2.4742394077e+01    4.6485810754e+00   -1.0438772237e+01    5.1200000000e+02    1.8764705181e-01    5.5983886719e-01
        77   -4.5101734199e+01    2.0351186679e+03   -8.2252223727e+01    3.7150489528e+01   -1.0850571860e+01   -5.1102678377e+01   -2.4765000988e+01    4.4660274986e+00   -1.0576729635e+01    5.1200000000e+02    1.9351642131e-01    5.5898437500e-01
        78   -4.5036029102e+01    2.0293452149e+03   -8.2029271729e+01    3.6993242627e+01   -1.0696156536e+01   -5.1102678377e+01   -2.5055302907e+01    4.8248660900e+00   -1.0408703157e+01    5.1200000000e+02    1.9009817406e-01    5.6451416016e-01
        79   -4.5028740009e+01    2.0285647684e+03   -8.1751114015e+01    3.6722374007e+01   -1.0781673693e+01   -5.1102678377e+01   -2.4519794644e+01    4.6530326978e+00   -1.0480055126e+01    5.1200000000e+02    1.8988143544e-01    5.6070556641e-01
        80   -4.4984405343e+01    2.0246991973e+03   -8.2072472161e+01    3.7088066818e+01   -1.0798091139e+01   -5.1102678377e+01   -2.4822935351e+01    4.6512327053e+00   -1.0495193963e+01    5.1200000000e+02    1.8678289300e-01    5.6204833984e-01
        81   -4.5091748472e+01    2.0343886373e+03   -8.1198341319e+01    3.6106592847e+01   -1.0759817237e+01   -5.1102678377e+01   -2.3899096914e+01    4.5632512086e+00   -1.0450771930e+01    5.1200000000e+02    1.8789438125e-01    5.6087646484e-01
        82   -4.5041977076e+01    2.0298324345e+03   -8.2213842368e+01    3.7171865292e+01   -1.0608548542e+01   -5.1102678377e+01   -2.4760602622e+01    4.2579871733e+00   -1.0322949033e+01    5.1200000000e+02    1.9356373500e-01    5.6154785156e-01
        83   -4.5085364550e+01    2.0337783619e+03   -8.2276636836e+01    3.7191272285e+01   -1.0658618633e+01   -5.1102678377e+01   -2.4792205177e+01    4.2768653514e+00   -1.0366278453e+01    5.1200000000e+02    1.9071748194e-01    5.5901489258e-01
        84   -4.5004245770e+01    2.0264692944e+03   -8.1219319179e+01    3.6215073408e+01   -1.0726104628e+01   -5.1102678377e+01   -2.3960290779e+01    4.5697546055e+00   -1.0416038871e+01    5.1200000000e+02    1.8732776294e-01    5.5940551758e-01
        85   -4.5106807536e+01    2.0357601600e+03   -8.1901934872e+01    3.6795127336e+01   -1.0686282358e+01   -5.1102678377e+01   -2.4348467551e+01    4.2354934143e+00   -1.0388670089e+01    5.1200000000e+02    1.9588872893e-01    5.6270751953e-01
